DateKey,ModelKey,MetricName,MetricValue,MetricGoal,IsBreach,PSIDriftScore,PredictionVolume,P95LatencyMs,FeatureNullPct,TrainingDataAgeDays,ModelVersion
20251101,1,MAPE,9.4001,12.00,0,0.0593,256,182,0.581,0,2.3.0
20251101,2,NDCG@5,0.8501,0.82,0,0.0221,2104,44,0.584,0,3.1.0
20251101,3,QuoteAcceptRate,0.6946,0.62,0,0.0542,476,61,0.217,2,1.6.0
20251101,4,RMSEMins,12.3376,14.00,0,0.0369,403,38,0.756,2,1.4.0
20251101,5,AUC,0.8117,0.79,0,0.0639,165,166,0.309,1,1.2.0
20251101,6,Precision,0.5799,0.71,1,0.0600,430,66,0.834,6,2.0.0
20251101,7,MacroF1,0.8774,0.85,0,0.0315,77,264,0.324,0,1.1.0
20251102,1,MAPE,8.9283,12.00,0,0.0706,223,147,0.350,1,2.3.0
20251102,2,NDCG@5,0.8311,0.82,0,0.0709,1828,48,0.369,1,3.1.0
20251102,3,QuoteAcceptRate,0.6593,0.62,0,0.0841,413,65,0.665,3,1.6.0
20251102,4,RMSEMins,12.0460,14.00,0,0.0549,350,51,0.783,3,1.4.0
20251102,5,AUC,0.8181,0.79,0,0.0747,143,112,0.492,2,1.2.0
20251102,6,Precision,0.6256,0.71,1,0.1015,374,62,0.353,0,2.0.0
20251102,7,MacroF1,0.8805,0.85,0,0.0969,67,372,0.461,1,1.1.0
20251103,1,MAPE,8.4801,12.00,0,0.0391,157,239,0.223,2,2.3.0
20251103,2,NDCG@5,0.8409,0.82,0,0.0768,1288,47,0.830,2,3.1.0
20251103,3,QuoteAcceptRate,0.6523,0.62,0,0.0344,291,70,0.572,4,1.6.0
20251103,4,RMSEMins,12.6988,14.00,0,0.0558,246,34,0.813,4,1.4.0
20251103,5,AUC,0.8249,0.79,0,0.0894,101,173,0.473,3,1.2.0
20251103,6,Precision,0.6344,0.71,1,0.0825,263,70,0.694,1,2.0.0
20251103,7,MacroF1,0.8619,0.85,0,0.0279,47,408,0.844,2,1.1.0
20251104,1,MAPE,8.4257,12.00,0,0.0413,123,223,0.545,3,2.3.0
20251104,2,NDCG@5,0.8324,0.82,0,0.0280,1012,46,0.237,3,3.1.0
20251104,3,QuoteAcceptRate,0.6796,0.62,0,0.0598,229,74,0.819,5,1.6.0
20251104,4,RMSEMins,11.5734,14.00,0,0.0815,194,30,0.713,5,1.4.0
20251104,5,AUC,0.8147,0.79,0,0.0581,79,172,0.688,4,1.2.0
20251104,6,Precision,0.6463,0.71,1,0.0751,207,73,0.458,2,2.0.0
20251104,7,MacroF1,0.8763,0.85,0,0.0788,37,429,0.737,3,1.1.0
20251105,1,MAPE,9.0034,12.00,0,0.0416,137,213,0.326,4,2.3.0
20251105,2,NDCG@5,0.8292,0.82,0,0.0638,1127,48,0.533,4,3.1.0
20251105,3,QuoteAcceptRate,0.6748,0.62,0,0.1096,255,66,0.520,6,1.6.0
20251105,4,RMSEMins,12.3556,14.00,0,0.0262,216,38,0.757,6,1.4.0
20251105,5,AUC,0.8179,0.79,0,0.0875,88,140,0.796,5,1.2.0
20251105,6,Precision,0.6377,0.71,1,0.0511,230,71,0.846,3,2.0.0
20251105,7,MacroF1,0.8628,0.85,0,0.0597,41,427,0.482,4,1.1.0
20251106,1,MAPE,8.9034,12.00,0,0.0739,113,190,0.649,5,2.3.0
20251106,2,NDCG@5,0.8270,0.82,0,0.0566,932,46,0.778,5,3.1.0
20251106,3,QuoteAcceptRate,0.6798,0.62,0,0.0682,211,59,0.275,0,1.6.0
20251106,4,RMSEMins,12.2291,14.00,0,0.0353,178,40,0.595,0,1.4.0
20251106,5,AUC,0.8100,0.79,0,0.0293,73,148,0.691,6,1.2.0
20251106,6,Precision,0.7551,0.71,0,0.0277,81,69,0.643,4,2.0.0
20251106,7,MacroF1,0.8751,0.85,0,0.0377,34,348,0.516,5,1.1.0
20251107,1,MAPE,8.4849,12.00,0,0.0544,119,201,0.276,6,2.3.0
20251107,2,NDCG@5,0.8415,0.82,0,0.0955,978,48,0.296,6,3.1.0
20251107,3,QuoteAcceptRate,0.6478,0.62,0,0.0852,221,58,0.281,1,1.6.0
20251107,4,RMSEMins,12.0652,14.00,0,0.1080,187,43,0.396,1,1.4.0
20251107,5,AUC,0.8019,0.79,0,0.0303,76,125,0.386,0,1.2.0
20251107,6,Precision,0.7839,0.71,0,0.1098,85,75,0.817,5,2.0.0
20251107,7,MacroF1,0.8630,0.85,0,0.0742,36,323,0.220,6,1.1.0
20251108,1,MAPE,9.1313,12.00,0,0.0600,157,190,0.338,0,2.3.0
20251108,2,NDCG@5,0.8317,0.82,0,0.0902,1288,53,0.405,0,3.1.0
20251108,3,QuoteAcceptRate,0.7004,0.62,0,0.0447,291,63,0.319,2,1.6.0
20251108,4,RMSEMins,12.4139,14.00,0,0.0870,246,43,0.775,2,1.4.0
20251108,5,AUC,0.8289,0.79,0,0.0700,101,182,0.344,1,1.2.0
20251108,6,Precision,0.7414,0.71,0,0.0915,112,63,0.297,6,2.0.0
20251108,7,MacroF1,0.8726,0.85,0,0.0776,47,396,0.661,0,1.1.0
20251109,1,MAPE,9.4213,12.00,0,0.0669,165,208,0.607,1,2.3.0
20251109,2,NDCG@5,0.8418,0.82,0,0.0679,1357,38,0.482,1,3.1.0
20251109,3,QuoteAcceptRate,0.6369,0.62,0,0.1026,307,55,0.721,3,1.6.0
20251109,4,RMSEMins,11.9402,14.00,0,0.0648,260,42,0.329,3,1.4.0
20251109,5,AUC,0.8216,0.79,0,0.0893,106,153,0.647,2,1.2.0
20251109,6,Precision,0.7554,0.71,0,0.0563,118,56,0.599,0,2.0.0
20251109,7,MacroF1,0.8640,0.85,0,0.0249,50,327,0.382,1,1.1.0
20251110,1,MAPE,9.9768,12.00,0,0.0708,118,226,0.412,2,2.3.0
20251110,2,NDCG@5,0.8270,0.82,0,0.1088,966,44,0.819,2,3.1.0
20251110,3,QuoteAcceptRate,0.6323,0.62,0,0.0634,218,69,0.399,4,1.6.0
20251110,4,RMSEMins,12.2989,14.00,0,0.0609,185,44,0.607,4,1.4.0
20251110,5,AUC,0.8083,0.79,0,0.0723,76,167,0.847,3,1.2.0
20251110,6,Precision,0.7598,0.71,0,0.0289,84,84,0.343,1,2.0.0
20251110,7,MacroF1,0.8902,0.85,0,0.0405,35,318,0.620,2,1.1.0
20251111,1,MAPE,8.8801,12.00,0,0.0722,109,268,0.427,3,2.3.0
20251111,2,NDCG@5,0.8537,0.82,0,0.0373,897,57,0.527,3,3.1.0
20251111,3,QuoteAcceptRate,0.6452,0.62,0,0.0919,203,68,0.261,5,1.6.0
20251111,4,RMSEMins,12.5619,14.00,0,0.0549,172,32,0.438,5,1.4.0
20251111,5,AUC,0.8219,0.79,0,0.0277,70,144,0.841,4,1.2.0
20251111,6,Precision,0.7194,0.71,0,0.0586,78,80,0.659,2,2.0.0
20251111,7,MacroF1,0.8756,0.85,0,0.1055,33,354,0.749,3,1.1.0
20251112,1,MAPE,8.8167,12.00,0,0.0645,116,254,0.549,4,2.3.0
20251112,2,NDCG@5,0.8388,0.82,0,0.0290,954,46,0.843,4,3.1.0
20251112,3,QuoteAcceptRate,0.6482,0.62,0,0.0890,216,66,0.539,6,1.6.0
20251112,4,RMSEMins,14.0191,14.00,1,0.0274,183,38,0.655,6,1.4.0
20251112,5,AUC,0.8042,0.79,0,0.0478,75,149,0.770,5,1.2.0
20251112,6,Precision,0.7754,0.71,0,0.1065,83,80,0.391,3,2.0.0
20251112,7,MacroF1,0.8853,0.85,0,0.0525,35,289,0.462,4,1.1.0
20251113,1,MAPE,8.7632,12.00,0,0.0499,106,248,0.315,5,2.3.0
20251113,2,NDCG@5,0.8279,0.82,0,0.0878,874,54,0.591,5,3.1.0
20251113,3,QuoteAcceptRate,0.7038,0.62,0,0.0305,198,56,0.681,0,1.6.0
20251113,4,RMSEMins,13.1124,14.00,0,0.0597,167,42,0.224,0,1.4.0
20251113,5,AUC,0.8219,0.79,0,0.0475,68,162,0.425,6,1.2.0
20251113,6,Precision,0.7467,0.71,0,0.0513,76,68,0.786,4,2.0.0
20251113,7,MacroF1,0.8561,0.85,0,0.0841,32,399,0.248,5,1.1.0
20251114,1,MAPE,9.4781,12.00,0,0.0579,101,201,0.702,6,2.3.0
20251114,2,NDCG@5,0.8349,0.82,0,0.0414,828,50,0.704,6,3.1.0
20251114,3,QuoteAcceptRate,0.6565,0.62,0,0.0911,187,73,0.552,1,1.6.0
20251114,4,RMSEMins,12.6070,14.00,0,0.0469,158,37,0.640,1,1.4.0
20251114,5,AUC,0.8132,0.79,0,0.0326,65,152,0.297,0,1.2.0
20251114,6,Precision,0.7570,0.71,0,0.0278,72,81,0.211,5,2.0.0
20251114,7,MacroF1,0.8842,0.85,0,0.0578,30,380,0.644,6,1.1.0
20251115,1,MAPE,8.6840,12.00,0,0.0692,183,193,0.674,0,2.3.0
20251115,2,NDCG@5,0.8365,0.82,0,0.0550,1506,49,0.590,0,3.1.0
20251115,3,QuoteAcceptRate,0.6503,0.62,0,0.0651,341,57,0.577,2,1.6.0
20251115,4,RMSEMins,13.3412,14.00,0,0.0751,288,40,0.540,2,1.4.0
20251115,5,AUC,0.8152,0.79,0,0.1026,118,191,0.513,1,1.2.0
20251115,6,Precision,0.7578,0.71,0,0.0627,131,69,0.217,6,2.0.0
20251115,7,MacroF1,0.8881,0.85,0,0.0335,55,328,0.406,0,1.1.0
20251116,1,MAPE,9.2637,12.00,0,0.0439,147,183,0.238,1,2.3.0
20251116,2,NDCG@5,0.8237,0.82,0,0.0933,1208,43,0.510,1,3.1.0
20251116,3,QuoteAcceptRate,0.6350,0.62,0,0.0389,273,56,0.602,3,1.6.0
20251116,4,RMSEMins,12.4698,14.00,0,0.0789,231,43,0.576,3,1.4.0
20251116,5,AUC,0.8203,0.79,0,0.1092,94,170,0.662,2,1.2.0
20251116,6,Precision,0.7551,0.71,0,0.1029,105,79,0.512,0,2.0.0
20251116,7,MacroF1,0.8628,0.85,0,0.0676,44,363,0.330,1,1.1.0
20251117,1,MAPE,8.9394,12.00,0,0.0610,130,181,0.763,2,2.3.0
20251117,2,NDCG@5,0.8230,0.82,0,0.0219,1070,56,0.394,2,3.1.0
20251117,3,QuoteAcceptRate,0.6556,0.62,0,0.0229,242,63,0.471,4,1.6.0
20251117,4,RMSEMins,12.9573,14.00,0,0.0580,205,36,0.337,4,1.4.0
20251117,5,AUC,0.8260,0.79,0,0.0665,84,160,0.327,3,1.2.0
20251117,6,Precision,0.7126,0.71,0,0.0312,93,56,0.299,1,2.0.0
20251117,7,MacroF1,0.8520,0.85,0,0.0703,39,336,0.471,2,1.1.0
20251118,1,MAPE,9.6968,12.00,0,0.0574,118,240,0.737,3,2.3.0
20251118,2,NDCG@5,0.8210,0.82,0,0.0613,966,39,0.840,3,3.1.0
20251118,3,QuoteAcceptRate,0.6721,0.62,0,0.0436,218,60,0.835,5,1.6.0
20251118,4,RMSEMins,12.1439,14.00,0,0.0943,185,42,0.429,5,1.4.0
20251118,5,AUC,0.8175,0.79,0,0.0613,76,142,0.202,4,1.2.0
20251118,6,Precision,0.7776,0.71,0,0.0476,84,77,0.482,2,2.0.0
20251118,7,MacroF1,0.8644,0.85,0,0.0397,35,366,0.845,3,1.1.0
20251119,1,MAPE,9.0640,12.00,0,0.0370,116,207,0.216,4,2.3.0
20251119,2,NDCG@5,0.8520,0.82,0,0.0882,954,37,0.215,4,3.1.0
20251119,3,QuoteAcceptRate,0.6369,0.62,0,0.0599,216,55,0.313,6,1.6.0
20251119,4,RMSEMins,12.5516,14.00,0,0.0821,183,33,0.605,6,1.4.0
20251119,5,AUC,0.8276,0.79,0,0.0332,75,149,0.616,5,1.2.0
20251119,6,Precision,0.7642,0.71,0,0.0991,83,69,0.419,3,2.0.0
20251119,7,MacroF1,0.8686,0.85,0,0.0227,35,397,0.298,4,1.1.0
20251120,1,MAPE,9.0633,12.00,0,0.0565,105,220,0.786,5,2.3.0
20251120,2,NDCG@5,0.8075,0.82,1,0.0424,862,42,0.847,5,3.1.0
20251120,3,QuoteAcceptRate,0.6767,0.62,0,0.1042,195,71,0.712,0,1.6.0
20251120,4,RMSEMins,12.2476,14.00,0,0.0905,165,50,0.246,0,1.4.0
20251120,5,AUC,0.8181,0.79,0,0.0983,68,162,0.256,6,1.2.0
20251120,6,Precision,0.7593,0.71,0,0.0986,75,63,0.575,4,2.0.0
20251120,7,MacroF1,0.8717,0.85,0,0.0819,32,452,0.676,5,1.1.0
20251121,1,MAPE,8.7667,12.00,0,0.0705,83,228,0.619,6,2.3.0
20251121,2,NDCG@5,0.8282,0.82,0,0.0761,678,49,0.825,6,3.1.0
20251121,3,QuoteAcceptRate,0.6874,0.62,0,0.0203,153,61,0.628,1,1.6.0
20251121,4,RMSEMins,12.4308,14.00,0,0.0502,130,34,0.556,1,1.4.0
20251121,5,AUC,0.8133,0.79,0,0.0324,53,168,0.690,0,1.2.0
20251121,6,Precision,0.7566,0.71,0,0.0674,59,69,0.554,5,2.0.0
20251121,7,MacroF1,0.8976,0.85,0,0.0834,25,294,0.683,6,1.1.0
20251122,1,MAPE,10.1656,12.00,0,0.0431,136,194,0.455,0,2.3.0
20251122,2,NDCG@5,0.8424,0.82,0,0.1040,1116,56,0.449,0,3.1.0
20251122,3,QuoteAcceptRate,0.6643,0.62,0,0.0274,252,50,0.343,2,1.6.0
20251122,4,RMSEMins,12.3204,14.00,0,0.0558,213,38,0.257,2,1.4.0
20251122,5,AUC,0.8218,0.79,0,0.0832,87,145,0.440,1,1.2.0
20251122,6,Precision,0.7601,0.71,0,0.0504,97,68,0.680,6,2.0.0
20251122,7,MacroF1,0.8787,0.85,0,0.0603,41,375,0.296,0,1.1.0
20251123,1,MAPE,9.0002,12.00,0,0.0533,154,224,0.748,1,2.3.0
20251123,2,NDCG@5,0.8359,0.82,0,0.0844,1265,43,0.579,1,3.1.0
20251123,3,QuoteAcceptRate,0.6567,0.62,0,0.0473,286,56,0.722,3,1.6.0
20251123,4,RMSEMins,12.1813,14.00,0,0.0237,242,39,0.380,3,1.4.0
20251123,5,AUC,0.7490,0.79,1,0.0716,99,138,0.557,2,1.2.0
20251123,6,Precision,0.7423,0.71,0,0.0993,110,81,0.675,0,2.0.0
20251123,7,MacroF1,0.8801,0.85,0,0.0704,46,380,0.778,1,1.1.0
20251124,1,MAPE,8.6147,12.00,0,0.0689,84,173,0.555,2,2.3.0
20251124,2,NDCG@5,0.8403,0.82,0,0.0415,690,50,0.804,2,3.1.0
20251124,3,QuoteAcceptRate,0.6362,0.62,0,0.0402,156,75,0.523,4,1.6.0
20251124,4,RMSEMins,12.6672,14.00,0,0.1079,132,33,0.603,4,1.4.0
20251124,5,AUC,0.8224,0.79,0,0.0484,54,163,0.431,3,1.2.0
20251124,6,Precision,0.7492,0.71,0,0.0807,60,66,0.839,1,2.0.0
20251124,7,MacroF1,0.8825,0.85,0,0.1098,25,328,0.419,2,1.1.0
20251125,1,MAPE,9.0077,12.00,0,0.0504,101,231,0.218,3,2.3.0
20251125,2,NDCG@5,0.8266,0.82,0,0.0926,828,45,0.505,3,3.1.0
20251125,3,QuoteAcceptRate,0.6577,0.62,0,0.0763,187,69,0.595,5,1.6.0
20251125,4,RMSEMins,12.1456,14.00,0,0.0878,158,42,0.740,5,1.4.0
20251125,5,AUC,0.8272,0.79,0,0.0276,65,154,0.779,4,1.2.0
20251125,6,Precision,0.7469,0.71,0,0.0608,72,86,0.485,2,2.0.0
20251125,7,MacroF1,0.9004,0.85,0,0.0681,30,287,0.542,3,1.1.0
20251126,1,MAPE,9.0356,12.00,0,0.0686,92,268,0.807,4,2.3.0
20251126,2,NDCG@5,0.8276,0.82,0,0.1093,759,42,0.397,4,3.1.0
20251126,3,QuoteAcceptRate,0.6598,0.62,0,0.0617,172,71,0.657,6,1.6.0
20251126,4,RMSEMins,12.9566,14.00,0,0.0986,145,38,0.532,6,1.4.0
20251126,5,AUC,0.8114,0.79,0,0.0868,59,219,0.679,5,1.2.0
20251126,6,Precision,0.7393,0.71,0,0.0846,66,77,0.827,3,2.0.0
20251126,7,MacroF1,0.8968,0.85,0,0.0660,28,382,0.431,4,1.1.0
20251127,1,MAPE,8.6818,12.00,0,0.0509,64,228,0.436,5,2.3.0
20251127,2,NDCG@5,0.8280,0.82,0,0.0460,529,48,0.735,5,3.1.0
20251127,3,QuoteAcceptRate,0.6668,0.62,0,0.0700,120,69,0.447,0,1.6.0
20251127,4,RMSEMins,13.1522,14.00,0,0.0904,101,49,0.419,0,1.4.0
20251127,5,AUC,0.7989,0.79,0,0.0416,41,156,0.507,6,1.2.0
20251127,6,Precision,0.7815,0.71,0,0.0814,46,85,0.505,4,2.0.0
20251127,7,MacroF1,0.8719,0.85,0,0.0303,19,326,0.356,5,1.1.0
20251128,1,MAPE,9.4418,12.00,0,0.0510,62,207,0.824,6,2.3.0
20251128,2,NDCG@5,0.8363,0.82,0,0.0672,506,38,0.390,6,3.1.0
20251128,3,QuoteAcceptRate,0.6670,0.62,0,0.0956,114,62,0.602,1,1.6.0
20251128,4,RMSEMins,12.5117,14.00,0,0.0461,97,38,0.519,1,1.4.0
20251128,5,AUC,0.8231,0.79,0,0.0459,40,179,0.714,0,1.2.0
20251128,6,Precision,0.7372,0.71,0,0.0953,44,58,0.792,5,2.0.0
20251128,7,MacroF1,0.8775,0.85,0,0.0297,18,331,0.468,6,1.1.0
20251129,1,MAPE,9.7772,12.00,0,0.0610,91,194,0.413,0,2.3.0
20251129,2,NDCG@5,0.8548,0.82,0,0.0435,748,49,0.345,0,3.1.0
20251129,3,QuoteAcceptRate,0.6738,0.62,0,0.1047,169,67,0.722,2,1.6.0
20251129,4,RMSEMins,12.7287,14.00,0,0.0683,143,48,0.631,2,1.4.0
20251129,5,AUC,0.7986,0.79,0,0.1067,58,141,0.413,1,1.2.0
20251129,6,Precision,0.7614,0.71,0,0.0973,65,78,0.410,6,2.0.0
20251129,7,MacroF1,0.8811,0.85,0,0.0904,27,396,0.608,0,1.1.0
20251130,1,MAPE,8.7214,12.00,0,0.0473,116,192,0.713,1,2.3.0
20251130,2,NDCG@5,0.8241,0.82,0,0.1085,954,46,0.600,1,3.1.0
20251130,3,QuoteAcceptRate,0.6502,0.62,0,0.0241,216,53,0.507,3,1.6.0
20251130,4,RMSEMins,12.9160,14.00,0,0.0764,183,51,0.205,3,1.4.0
20251130,5,AUC,0.8196,0.79,0,0.1077,75,169,0.447,2,1.2.0
20251130,6,Precision,0.7699,0.71,0,0.1099,83,77,0.215,0,2.0.0
20251130,7,MacroF1,0.8743,0.85,0,0.1100,35,349,0.388,1,1.1.0
20251201,1,MAPE,8.9874,12.00,0,0.0585,92,163,0.615,2,2.3.0
20251201,2,NDCG@5,0.8257,0.82,0,0.1073,759,47,0.622,2,3.1.0
20251201,3,QuoteAcceptRate,0.6223,0.62,0,0.0679,172,59,0.621,4,1.6.0
20251201,4,RMSEMins,13.7601,14.00,0,0.0762,145,38,0.300,4,1.4.0
20251201,5,AUC,0.7964,0.79,0,0.0724,59,151,0.736,3,1.2.0
20251201,6,Precision,0.7618,0.71,0,0.0887,66,68,0.516,1,2.0.0
20251201,7,MacroF1,0.8772,0.85,0,0.0847,28,370,0.582,2,1.1.0
20251202,1,MAPE,9.5342,12.00,0,0.0660,99,228,0.802,3,2.3.0
20251202,2,NDCG@5,0.8303,0.82,0,0.0316,816,54,0.468,3,3.1.0
20251202,3,QuoteAcceptRate,0.6577,0.62,0,0.0252,185,59,0.311,5,1.6.0
20251202,4,RMSEMins,12.9429,14.00,0,0.1094,156,42,0.251,5,1.4.0
20251202,5,AUC,0.8083,0.79,0,0.0505,64,146,0.382,4,1.2.0
20251202,6,Precision,0.7177,0.71,0,0.0869,71,64,0.681,2,2.0.0
20251202,7,MacroF1,0.7979,0.85,1,0.0640,30,361,0.345,3,1.1.0
20251203,1,MAPE,9.5274,12.00,0,0.0427,83,239,0.563,4,2.3.0
20251203,2,NDCG@5,0.8391,0.82,0,0.0393,678,55,0.418,4,3.1.0
20251203,3,QuoteAcceptRate,0.6603,0.62,0,0.0635,153,65,0.558,6,1.6.0
20251203,4,RMSEMins,12.0572,14.00,0,0.0662,130,41,0.802,6,1.4.0
20251203,5,AUC,0.8035,0.79,0,0.0684,53,166,0.736,5,1.2.0
20251203,6,Precision,0.7421,0.71,0,0.0486,59,76,0.507,3,2.0.0
20251203,7,MacroF1,0.8638,0.85,0,0.0707,25,374,0.346,4,1.1.0
20251204,1,MAPE,8.3771,12.00,0,0.0533,92,174,0.654,5,2.3.0
20251204,2,NDCG@5,0.8178,0.82,1,0.0381,759,47,0.764,5,3.1.0
20251204,3,QuoteAcceptRate,0.6376,0.62,0,0.0693,172,70,0.548,0,1.6.0
20251204,4,RMSEMins,13.0420,14.00,0,0.0648,145,42,0.775,0,1.4.0
20251204,5,AUC,0.7956,0.79,0,0.0368,59,150,0.532,6,1.2.0
20251204,6,Precision,0.7709,0.71,0,0.0704,66,61,0.278,4,2.0.0
20251204,7,MacroF1,0.8778,0.85,0,0.0850,28,363,0.380,5,1.1.0
20251205,1,MAPE,8.5655,12.00,0,0.0501,94,165,0.291,6,2.3.0
20251205,2,NDCG@5,0.8383,0.82,0,0.0823,770,57,0.626,6,3.1.0
20251205,3,QuoteAcceptRate,0.6534,0.62,0,0.0494,174,63,0.247,1,1.6.0
20251205,4,RMSEMins,12.8653,14.00,0,0.0533,147,38,0.373,1,1.4.0
20251205,5,AUC,0.8135,0.79,0,0.0827,60,133,0.371,0,1.2.0
20251205,6,Precision,0.7648,0.71,0,0.0350,67,78,0.422,5,2.0.0
20251205,7,MacroF1,0.8603,0.85,0,0.0739,28,363,0.811,6,1.1.0
20251206,1,MAPE,8.7277,12.00,0,0.0460,119,181,0.463,0,2.3.0
20251206,2,NDCG@5,0.8340,0.82,0,0.0316,978,41,0.828,0,3.1.0
20251206,3,QuoteAcceptRate,0.6718,0.62,0,0.0877,221,68,0.811,2,1.6.0
20251206,4,RMSEMins,12.1621,14.00,0,0.0261,187,45,0.443,2,1.4.0
20251206,5,AUC,0.8343,0.79,0,0.0531,76,158,0.660,1,1.2.0
20251206,6,Precision,0.7771,0.71,0,0.0464,85,63,0.559,6,2.0.0
20251206,7,MacroF1,0.8834,0.85,0,0.1037,36,341,0.492,0,1.1.0
20251207,1,MAPE,9.2215,12.00,0,0.0721,137,160,0.356,1,2.3.0
20251207,2,NDCG@5,0.8412,0.82,0,0.0751,1127,47,0.814,1,3.1.0
20251207,3,QuoteAcceptRate,0.6564,0.62,0,0.0990,255,49,0.751,3,1.6.0
20251207,4,RMSEMins,10.9428,14.00,0,0.0206,216,34,0.664,3,1.4.0
20251207,5,AUC,0.8042,0.79,0,0.0711,88,105,0.469,2,1.2.0
20251207,6,Precision,0.7675,0.71,0,0.0348,98,72,0.703,0,2.0.0
20251207,7,MacroF1,0.8741,0.85,0,0.0557,41,415,0.437,1,1.1.0
20251208,1,MAPE,9.2300,12.00,0,0.0502,90,209,0.504,2,2.3.0
20251208,2,NDCG@5,0.8188,0.82,1,0.0713,736,43,0.685,2,3.1.0
20251208,3,QuoteAcceptRate,0.6391,0.62,0,0.0909,166,54,0.791,4,1.6.0
20251208,4,RMSEMins,12.8748,14.00,0,0.0490,141,40,0.507,4,1.4.0
20251208,5,AUC,0.8122,0.79,0,0.0793,58,195,0.684,3,1.2.0
20251208,6,Precision,0.7451,0.71,0,0.0624,64,74,0.368,1,2.0.0
20251208,7,MacroF1,0.8558,0.85,0,0.0883,27,341,0.664,2,1.1.0
20251209,1,MAPE,9.5456,12.00,0,0.0438,88,233,0.544,3,2.3.0
20251209,2,NDCG@5,0.8363,0.82,0,0.0206,724,37,0.255,3,3.1.0
20251209,3,QuoteAcceptRate,0.6662,0.62,0,0.0249,164,46,0.430,5,1.6.0
20251209,4,RMSEMins,12.2030,14.00,0,0.0626,139,44,0.822,5,1.4.0
20251209,5,AUC,0.8219,0.79,0,0.1041,57,163,0.424,4,1.2.0
20251209,6,Precision,0.6612,0.71,1,0.0670,63,70,0.842,2,2.0.0
20251209,7,MacroF1,0.8977,0.85,0,0.0411,26,294,0.387,3,1.1.0
20251210,1,MAPE,8.9816,12.00,0,0.0630,95,190,0.780,4,2.3.0
20251210,2,NDCG@5,0.7616,0.82,1,0.0883,782,58,0.314,4,3.1.0
20251210,3,QuoteAcceptRate,0.6450,0.62,0,0.0518,177,65,0.327,6,1.6.0
20251210,4,RMSEMins,12.7814,14.00,0,0.0750,150,39,0.533,6,1.4.0
20251210,5,AUC,0.8172,0.79,0,0.0522,61,120,0.839,5,1.2.0
20251210,6,Precision,0.7521,0.71,0,0.0495,68,81,0.215,3,2.0.0
20251210,7,MacroF1,0.8007,0.85,1,0.0693,29,375,0.656,4,1.1.0
20251211,1,MAPE,8.8801,12.00,0,0.0560,88,214,0.701,5,2.3.0
20251211,2,NDCG@5,0.8165,0.82,1,0.1035,724,44,0.487,5,3.1.0
20251211,3,QuoteAcceptRate,0.6444,0.62,0,0.0222,164,62,0.273,0,1.6.0
20251211,4,RMSEMins,12.7000,14.00,0,0.0809,139,38,0.336,0,1.4.0
20251211,5,AUC,0.8008,0.79,0,0.0604,57,133,0.559,6,1.2.0
20251211,6,Precision,0.7664,0.71,0,0.0592,63,67,0.625,4,2.0.0
20251211,7,MacroF1,0.8843,0.85,0,0.0371,26,337,0.547,5,1.1.0
20251212,1,MAPE,10.4191,12.00,0,0.0666,98,220,0.257,6,2.3.0
20251212,2,NDCG@5,0.7644,0.82,1,0.0305,805,45,0.251,6,3.1.0
20251212,3,QuoteAcceptRate,0.6527,0.62,0,0.0738,182,60,0.457,1,1.6.0
20251212,4,RMSEMins,13.6609,14.00,0,0.0891,154,36,0.770,1,1.4.0
20251212,5,AUC,0.8094,0.79,0,0.0443,63,138,0.729,0,1.2.0
20251212,6,Precision,0.7204,0.71,0,0.0964,70,86,0.519,5,2.0.0
20251212,7,MacroF1,0.8873,0.85,0,0.0840,29,327,0.360,6,1.1.0
20251213,1,MAPE,9.7905,12.00,0,0.0510,119,197,0.384,0,2.3.0
20251213,2,NDCG@5,0.8287,0.82,0,0.0427,978,54,0.400,0,3.1.0
20251213,3,QuoteAcceptRate,0.6666,0.62,0,0.0724,221,61,0.488,2,1.6.0
20251213,4,RMSEMins,12.8711,14.00,0,0.0623,187,39,0.288,2,1.4.0
20251213,5,AUC,0.8302,0.79,0,0.0777,76,146,0.726,1,1.2.0
20251213,6,Precision,0.7064,0.71,1,0.0273,85,82,0.483,6,2.0.0
20251213,7,MacroF1,0.8839,0.85,0,0.1024,36,340,0.820,0,1.1.0
20251214,1,MAPE,7.9790,12.00,0,0.0603,136,216,0.296,1,2.3.0
20251214,2,NDCG@5,0.8142,0.82,1,0.0347,1116,53,0.419,1,3.1.0
20251214,3,QuoteAcceptRate,0.6585,0.62,0,0.0337,252,64,0.277,3,1.6.0
20251214,4,RMSEMins,12.5379,14.00,0,0.0435,213,38,0.422,3,1.4.0
20251214,5,AUC,0.8164,0.79,0,0.0371,87,151,0.543,2,1.2.0
20251214,6,Precision,0.7334,0.71,0,0.0908,97,68,0.300,0,2.0.0
20251214,7,MacroF1,0.8698,0.85,0,0.0484,41,368,0.556,1,1.1.0
20251215,1,MAPE,9.9765,12.00,0,0.0356,119,253,0.779,2,2.3.0
20251215,2,NDCG@5,0.8237,0.82,0,0.0201,978,45,0.360,2,3.1.0
20251215,3,QuoteAcceptRate,0.6585,0.62,0,0.0522,221,58,0.642,4,1.6.0
20251215,4,RMSEMins,12.6790,14.00,0,0.0606,187,39,0.240,4,1.4.0
20251215,5,AUC,0.8082,0.79,0,0.1004,76,163,0.834,3,1.2.0
