DateKey,AreaKey,ServiceCategory,ForecastedJobs,ActualJobs,AbsError,APE
20250531,14,Electrician,1.1,1,0.1,0.1000
20250531,14,Painter,0.9,1,0.1,0.1000
20250531,14,Pest Control,4.4,0,4.4,
20250531,14,Plumber,3.2,0,3.2,
20250531,15,AC Service,1.0,1,0.0,0.0000
20250531,15,Deep Cleaning,2.2,2,0.2,0.1000
20250531,15,Electrician,2.7,0,2.7,
20250531,15,Pest Control,3.2,0,3.2,
20250531,15,Plumber,1.8,0,1.8,
20250531,16,Appliance Repair,0.8,1,0.2,0.2000
20250531,16,Deep Cleaning,1.0,1,0.0,0.0000
20250531,16,Electrician,0.9,1,0.1,0.1000
20250531,16,Painter,1.1,1,0.1,0.1000
20250531,17,AC Service,0.9,1,0.1,0.1000
20250531,17,Deep Cleaning,1.1,1,0.1,0.1000
20250531,18,AC Service,0.9,0,0.9,
20250531,18,Appliance Repair,0.5,0,0.5,
20250531,18,Carpenter,2.3,0,2.3,
20250531,18,Electrician,0.6,0,0.6,
20250531,18,Painter,1.2,0,1.2,
20250531,18,Pest Control,2.7,0,2.7,
20250531,19,AC Service,1.9,0,1.9,
20250531,19,Carpenter,1.1,0,1.1,
20250531,19,Deep Cleaning,0.9,1,0.1,0.1000
20250531,19,Painter,1.1,1,0.1,0.1000
20250531,20,AC Service,1.1,0,1.1,
20250531,20,Electrician,0.5,0,0.5,
20250531,20,Pest Control,4.9,0,4.9,
20250601,1,Appliance Repair,2.2,2,0.2,0.1000
20250601,1,Carpenter,1.9,2,0.1,0.0500
20250601,1,Deep Cleaning,2.7,2,0.7,0.3500
20250601,1,Pest Control,2.7,3,0.3,0.1000
20250601,1,Plumber,1.7,2,0.3,0.1500
20250601,2,Appliance Repair,2.2,2,0.2,0.1000
20250601,2,Deep Cleaning,1.0,1,0.0,0.0000
20250601,2,Electrician,1.1,1,0.1,0.1000
20250601,2,Painter,1.6,0,1.6,
20250601,2,Pest Control,0.8,1,0.2,0.2000
20250601,2,Plumber,1.7,2,0.3,0.1500
20250601,3,Appliance Repair,0.9,1,0.1,0.1000
20250601,3,Electrician,1.7,2,0.3,0.1500
20250601,3,Plumber,4.3,4,0.3,0.0750
20250601,4,AC Service,2.2,2,0.2,0.1000
20250601,4,Appliance Repair,2.2,2,0.2,0.1000
20250601,4,Carpenter,1.0,1,0.0,0.0000
20250601,4,Deep Cleaning,5.5,6,0.5,0.0833
20250601,4,Electrician,1.8,2,0.2,0.1000
20250601,4,Pest Control,1.1,1,0.1,0.1000
20250601,5,Deep Cleaning,0.7,0,0.7,
20250601,5,Electrician,1.1,1,0.1,0.1000
20250601,5,Plumber,1.8,2,0.2,0.1000
20250601,6,AC Service,1.3,1,0.3,0.3000
20250601,6,Appliance Repair,1.1,1,0.1,0.1000
20250601,6,Carpenter,1.0,1,0.0,0.0000
20250601,6,Deep Cleaning,0.9,1,0.1,0.1000
20250601,6,Electrician,1.0,1,0.0,0.0000
20250601,6,Painter,1.0,0,1.0,
20250601,6,Pest Control,2.1,2,0.1,0.0500
20250601,7,AC Service,1.0,1,0.0,0.0000
20250601,7,Carpenter,1.2,1,0.2,0.2000
20250601,7,Deep Cleaning,1.1,0,1.1,
20250601,7,Electrician,0.5,0,0.5,
20250601,7,Pest Control,2.0,2,0.0,0.0000
20250601,7,Plumber,1.0,1,0.0,0.0000
20250601,8,AC Service,0.8,1,0.2,0.2000
20250601,8,Deep Cleaning,1.2,1,0.2,0.2000
20250601,8,Electrician,2.2,2,0.2,0.1000
20250601,8,Pest Control,2.2,2,0.2,0.1000
20250601,9,Appliance Repair,1.2,1,0.2,0.2000
20250601,9,Electrician,0.9,1,0.1,0.1000
20250601,9,Pest Control,0.5,0,0.5,
20250601,10,Appliance Repair,1.0,1,0.0,0.0000
20250601,10,Deep Cleaning,1.0,1,0.0,0.0000
20250601,10,Electrician,2.2,2,0.2,0.1000
20250601,10,Plumber,0.9,0,0.9,
20250601,11,AC Service,1.2,1,0.2,0.2000
20250601,11,Appliance Repair,0.9,1,0.1,0.1000
20250601,11,Deep Cleaning,2.1,2,0.1,0.0500
20250601,11,Pest Control,0.9,1,0.1,0.1000
20250601,11,Plumber,0.9,1,0.1,0.1000
20250601,12,AC Service,1.1,1,0.1,0.1000
20250601,12,Carpenter,1.2,1,0.2,0.2000
20250601,12,Deep Cleaning,2.0,2,0.0,0.0000
20250601,12,Electrician,0.5,0,0.5,
20250601,12,Painter,1.0,0,1.0,
20250601,12,Pest Control,1.1,1,0.1,0.1000
20250601,12,Plumber,0.9,1,0.1,0.1000
20250601,13,Appliance Repair,0.5,0,0.5,
20250601,13,Electrician,0.7,0,0.7,
20250601,13,Pest Control,0.6,0,0.6,
20250601,13,Plumber,0.9,1,0.1,0.1000
20250601,14,Deep Cleaning,0.7,0,0.7,
20250601,14,Electrician,1.0,1,0.0,0.0000
20250601,14,Painter,1.1,1,0.1,0.1000
20250601,14,Pest Control,0.9,1,0.1,0.1000
20250601,14,Plumber,0.8,1,0.2,0.2000
20250601,15,Appliance Repair,1.1,1,0.1,0.1000
20250601,15,Pest Control,1.1,0,1.1,
20250601,15,Plumber,2.9,3,0.1,0.0333
20250601,16,AC Service,3.1,3,0.1,0.0333
20250601,16,Pest Control,1.0,1,0.0,0.0000
20250601,16,Plumber,0.9,1,0.1,0.1000
20250601,17,AC Service,0.7,0,0.7,
20250601,17,Deep Cleaning,1.0,1,0.0,0.0000
20250601,17,Pest Control,1.0,1,0.0,0.0000
20250601,18,Plumber,2.8,3,0.2,0.0667
20250601,19,AC Service,1.1,1,0.1,0.1000
20250601,19,Carpenter,1.2,1,0.2,0.2000
20250601,19,Electrician,0.7,0,0.7,
20250601,19,Pest Control,0.5,0,0.5,
20250601,19,Plumber,1.5,0,1.5,
20250601,20,AC Service,2.6,2,0.6,0.3000
20250601,20,Appliance Repair,0.6,0,0.6,
20250601,20,Carpenter,0.6,0,0.6,
20250601,20,Deep Cleaning,0.5,0,0.5,
20250601,20,Electrician,1.1,1,0.1,0.1000
20250601,20,Painter,1.3,2,0.7,0.3500
20250601,20,Pest Control,0.7,1,0.3,0.3000
20250601,20,Plumber,1.7,2,0.3,0.1500
20250602,1,Appliance Repair,0.7,1,0.3,0.3000
20250602,1,Electrician,0.8,1,0.2,0.2000
20250602,1,Painter,1.3,0,1.3,
20250602,1,Plumber,2.0,2,0.0,0.0000
20250602,2,AC Service,1.1,1,0.1,0.1000
20250602,2,Carpenter,0.9,1,0.1,0.1000
20250602,2,Deep Cleaning,1.1,1,0.1,0.1000
20250602,2,Electrician,0.9,1,0.1,0.1000
20250602,2,Painter,1.1,0,1.1,
20250602,3,AC Service,0.8,1,0.2,0.2000
20250602,3,Carpenter,1.6,0,1.6,
20250602,3,Deep Cleaning,0.9,1,0.1,0.1000
20250602,3,Electrician,1.9,2,0.1,0.0500
20250602,3,Pest Control,1.2,1,0.2,0.2000
20250602,3,Plumber,2.2,2,0.2,0.1000
20250602,4,AC Service,1.1,1,0.1,0.1000
20250602,4,Appliance Repair,0.8,1,0.2,0.2000
20250602,4,Deep Cleaning,1.0,0,1.0,
20250602,4,Electrician,1.4,0,1.4,
20250602,4,Pest Control,2.6,0,2.6,
20250602,4,Plumber,1.1,1,0.1,0.1000
20250602,5,AC Service,2.6,0,2.6,
20250602,5,Appliance Repair,4.9,0,4.9,
20250602,5,Deep Cleaning,0.8,1,0.2,0.2000
20250602,5,Electrician,1.1,1,0.1,0.1000
20250602,5,Plumber,1.0,1,0.0,0.0000
20250602,6,AC Service,2.9,3,0.1,0.0333
20250602,6,Painter,0.5,0,0.5,
20250602,7,AC Service,1.2,1,0.2,0.2000
20250602,7,Electrician,1.9,2,0.1,0.0500
20250602,7,Painter,3.1,0,3.1,
20250602,8,Appliance Repair,1.3,0,1.3,
20250602,8,Deep Cleaning,1.0,1,0.0,0.0000
20250602,8,Pest Control,2.3,2,0.3,0.1500
20250602,8,Plumber,2.2,2,0.2,0.1000
20250602,9,AC Service,1.0,1,0.0,0.0000
20250602,9,Electrician,3.1,0,3.1,
20250602,10,Carpenter,0.7,0,0.7,
20250602,10,Pest Control,1.1,1,0.1,0.1000
20250602,10,Plumber,1.5,0,1.5,
20250602,11,Carpenter,1.1,1,0.1,0.1000
20250602,11,Deep Cleaning,0.8,1,0.2,0.2000
20250602,11,Painter,0.5,0,0.5,
20250602,11,Plumber,1.2,1,0.2,0.2000
20250602,12,Carpenter,1.1,1,0.1,0.1000
20250602,12,Plumber,0.9,1,0.1,0.1000
20250602,13,Deep Cleaning,0.8,1,0.2,0.2000
20250602,13,Electrician,1.1,1,0.1,0.1000
20250602,13,Painter,0.5,0,0.5,
20250602,14,Painter,0.9,1,0.1,0.1000
20250602,15,Carpenter,0.9,1,0.1,0.1000
20250602,15,Electrician,4.2,0,4.2,
20250602,16,Carpenter,1.1,0,1.1,
20250602,16,Deep Cleaning,0.5,0,0.5,
20250602,16,Electrician,1.0,1,0.0,0.0000
20250602,16,Plumber,0.9,1,0.1,0.1000
20250602,17,Deep Cleaning,0.8,0,0.8,
20250602,17,Plumber,0.9,1,0.1,0.1000
20250602,18,Painter,1.0,1,0.0,0.0000
20250602,18,Plumber,0.8,0,0.8,
20250602,19,AC Service,0.8,0,0.8,
20250602,19,Appliance Repair,2.3,0,2.3,
20250602,19,Deep Cleaning,0.9,1,0.1,0.1000
20250602,20,Deep Cleaning,1.1,0,1.1,
20250602,20,Painter,1.0,0,1.0,
20250602,20,Pest Control,2.8,0,2.8,
20250603,1,Appliance Repair,1.9,0,1.9,
20250603,1,Electrician,1.3,2,0.7,0.3500
20250603,1,Plumber,0.8,0,0.8,
20250603,2,Appliance Repair,0.8,0,0.8,
20250603,2,Carpenter,2.0,0,2.0,
20250603,2,Deep Cleaning,1.0,1,0.0,0.0000
20250603,2,Electrician,1.2,1,0.2,0.2000
20250603,2,Painter,2.0,2,0.0,0.0000
20250603,2,Pest Control,1.2,1,0.2,0.2000
20250603,2,Plumber,1.7,2,0.3,0.1500
20250603,3,Deep Cleaning,1.0,1,0.0,0.0000
20250603,3,Plumber,1.0,1,0.0,0.0000
20250603,4,Carpenter,0.9,1,0.1,0.1000
20250603,4,Painter,1.2,1,0.2,0.2000
20250603,4,Pest Control,1.2,1,0.2,0.2000
20250603,4,Plumber,1.0,1,0.0,0.0000
20250603,5,Carpenter,1.1,1,0.1,0.1000
20250603,5,Pest Control,1.2,0,1.2,
20250603,5,Plumber,2.1,2,0.1,0.0500
20250603,6,Painter,2.1,0,2.1,
20250603,6,Plumber,1.3,1,0.3,0.3000
20250603,7,AC Service,0.9,1,0.1,0.1000
20250603,7,Appliance Repair,1.1,1,0.1,0.1000
20250603,7,Electrician,1.1,1,0.1,0.1000
20250603,7,Pest Control,1.0,1,0.0,0.0000
20250603,8,AC Service,1.1,1,0.1,0.1000
20250603,8,Electrician,1.4,0,1.4,
20250603,8,Plumber,2.3,2,0.3,0.1500
20250603,9,AC Service,1.8,2,0.2,0.1000
20250603,9,Appliance Repair,1.3,1,0.3,0.3000
20250603,9,Deep Cleaning,0.9,1,0.1,0.1000
20250603,9,Painter,0.8,0,0.8,
20250603,9,Pest Control,0.7,1,0.3,0.3000
20250603,9,Plumber,1.2,1,0.2,0.2000
20250603,10,AC Service,0.6,0,0.6,
20250603,10,Deep Cleaning,0.7,0,0.7,
20250603,10,Plumber,2.7,2,0.7,0.3500
20250603,11,Appliance Repair,0.8,1,0.2,0.2000
20250603,11,Plumber,1.7,2,0.3,0.1500
20250603,12,Carpenter,0.9,1,0.1,0.1000
20250603,12,Deep Cleaning,1.9,2,0.1,0.0500
20250603,12,Electrician,1.0,1,0.0,0.0000
20250603,12,Pest Control,1.2,0,1.2,
20250603,13,Deep Cleaning,1.0,1,0.0,0.0000
20250603,13,Pest Control,0.9,1,0.1,0.1000
20250603,13,Plumber,1.1,1,0.1,0.1000
20250603,14,AC Service,0.9,1,0.1,0.1000
20250603,14,Carpenter,1.0,1,0.0,0.0000
20250603,14,Electrician,1.3,0,1.3,
20250603,14,Pest Control,2.3,2,0.3,0.1500
20250603,15,Pest Control,1.2,0,1.2,
20250603,15,Plumber,1.2,1,0.2,0.2000
20250603,16,Pest Control,1.1,1,0.1,0.1000
20250603,17,Electrician,1.1,1,0.1,0.1000
20250603,17,Pest Control,1.2,1,0.2,0.2000
20250603,17,Plumber,0.9,1,0.1,0.1000
20250603,18,Appliance Repair,0.5,0,0.5,
20250603,18,Deep Cleaning,0.9,1,0.1,0.1000
20250603,19,Appliance Repair,0.6,0,0.6,
20250603,19,Carpenter,1.2,1,0.2,0.2000
20250603,20,AC Service,1.2,1,0.2,0.2000
20250603,20,Pest Control,1.0,0,1.0,
20250604,1,AC Service,1.7,0,1.7,
20250604,1,Carpenter,1.0,0,1.0,
20250604,1,Deep Cleaning,1.0,1,0.0,0.0000
20250604,1,Electrician,0.7,0,0.7,
20250604,1,Pest Control,2.4,2,0.4,0.2000
20250604,1,Plumber,2.0,2,0.0,0.0000
20250604,2,AC Service,0.8,0,0.8,
20250604,2,Deep Cleaning,2.1,2,0.1,0.0500
20250604,2,Electrician,2.0,2,0.0,0.0000
20250604,2,Pest Control,2.2,2,0.2,0.1000
20250604,2,Plumber,4.3,4,0.3,0.0750
20250604,3,AC Service,1.0,1,0.0,0.0000
20250604,3,Deep Cleaning,0.6,0,0.6,
20250604,3,Electrician,0.8,0,0.8,
20250604,3,Pest Control,2.2,2,0.2,0.1000
20250604,3,Plumber,0.5,0,0.5,
20250604,4,Deep Cleaning,0.9,1,0.1,0.1000
20250604,4,Pest Control,1.1,1,0.1,0.1000
20250604,4,Plumber,1.1,1,0.1,0.1000
20250604,5,AC Service,2.3,2,0.3,0.1500
20250604,6,AC Service,1.1,1,0.1,0.1000
20250604,6,Carpenter,0.9,1,0.1,0.1000
20250604,6,Electrician,2.1,2,0.1,0.0500
20250604,6,Painter,1.0,1,0.0,0.0000
20250604,6,Pest Control,3.6,0,3.6,
20250604,7,AC Service,1.9,2,0.1,0.0500
20250604,7,Appliance Repair,1.1,1,0.1,0.1000
20250604,7,Deep Cleaning,1.9,2,0.1,0.0500
20250604,7,Pest Control,0.9,1,0.1,0.1000
20250604,7,Plumber,1.7,0,1.7,
20250604,8,AC Service,0.8,1,0.2,0.2000
20250604,8,Appliance Repair,0.9,1,0.1,0.1000
20250604,8,Deep Cleaning,0.9,0,0.9,
20250604,9,AC Service,3.5,3,0.5,0.1667
20250604,9,Appliance Repair,1.1,1,0.1,0.1000
20250604,9,Carpenter,1.2,1,0.2,0.2000
20250604,10,AC Service,1.0,1,0.0,0.0000
20250604,10,Electrician,0.7,0,0.7,
20250604,10,Plumber,1.0,1,0.0,0.0000
20250604,11,Appliance Repair,1.1,1,0.1,0.1000
20250604,11,Plumber,0.9,1,0.1,0.1000
20250604,12,AC Service,3.1,3,0.1,0.0333
20250604,12,Electrician,1.1,1,0.1,0.1000
20250604,12,Plumber,1.5,0,1.5,
20250604,13,AC Service,1.1,1,0.1,0.1000
20250604,13,Appliance Repair,3.3,0,3.3,
20250604,13,Deep Cleaning,1.0,1,0.0,0.0000
20250604,13,Electrician,1.0,1,0.0,0.0000
20250604,13,Pest Control,0.8,1,0.2,0.2000
20250604,13,Plumber,2.1,2,0.1,0.0500
20250604,14,AC Service,2.8,0,2.8,
20250604,14,Appliance Repair,1.0,1,0.0,0.0000
20250604,14,Deep Cleaning,1.1,1,0.1,0.1000
20250604,14,Pest Control,0.8,1,0.2,0.2000
20250604,14,Plumber,1.0,1,0.0,0.0000
20250604,15,AC Service,1.1,1,0.1,0.1000
20250604,15,Electrician,1.0,1,0.0,0.0000
20250604,15,Pest Control,0.9,1,0.1,0.1000
20250604,15,Plumber,2.2,2,0.2,0.1000
20250604,16,Deep Cleaning,0.9,1,0.1,0.1000
20250604,16,Pest Control,1.0,0,1.0,
20250604,17,Carpenter,0.9,1,0.1,0.1000
20250604,17,Deep Cleaning,2.3,0,2.3,
20250604,17,Electrician,0.9,1,0.1,0.1000
20250604,18,Deep Cleaning,0.5,0,0.5,
20250604,18,Painter,1.6,0,1.6,
20250604,19,AC Service,1.0,1,0.0,0.0000
20250604,19,Plumber,0.7,0,0.7,
20250604,20,AC Service,0.6,1,0.4,0.4000
20250604,20,Deep Cleaning,0.9,1,0.1,0.1000
20250604,20,Electrician,2.1,0,2.1,
20250604,20,Pest Control,1.1,0,1.1,
20250604,20,Plumber,1.1,1,0.1,0.1000
20250605,1,Deep Cleaning,2.6,3,0.4,0.1333
20250605,1,Painter,2.0,2,0.0,0.0000
20250605,1,Pest Control,0.9,1,0.1,0.1000
20250605,2,AC Service,3.1,0,3.1,
20250605,2,Appliance Repair,0.5,0,0.5,
20250605,2,Carpenter,1.0,1,0.0,0.0000
20250605,2,Deep Cleaning,2.5,2,0.5,0.2500
20250605,2,Pest Control,6.3,0,6.3,
20250605,3,AC Service,2.2,2,0.2,0.1000
20250605,3,Appliance Repair,1.1,1,0.1,0.1000
20250605,3,Deep Cleaning,1.0,1,0.0,0.0000
20250605,3,Electrician,1.1,1,0.1,0.1000
20250605,3,Pest Control,0.8,1,0.2,0.2000
20250605,3,Plumber,0.9,1,0.1,0.1000
20250605,4,Appliance Repair,2.0,2,0.0,0.0000
20250605,4,Pest Control,2.5,2,0.5,0.2500
20250605,4,Plumber,1.9,2,0.1,0.0500
20250605,5,Appliance Repair,1.0,1,0.0,0.0000
20250605,5,Carpenter,2.1,2,0.1,0.0500
20250605,5,Deep Cleaning,0.7,0,0.7,
20250605,5,Electrician,1.0,1,0.0,0.0000
20250605,5,Plumber,1.0,1,0.0,0.0000
20250605,6,Appliance Repair,0.9,1,0.1,0.1000
20250605,6,Carpenter,1.1,1,0.1,0.1000
20250605,6,Deep Cleaning,1.1,1,0.1,0.1000
20250605,6,Painter,2.2,0,2.2,
20250605,6,Pest Control,0.9,1,0.1,0.1000
20250605,7,Appliance Repair,0.9,1,0.1,0.1000
20250605,7,Carpenter,0.6,1,0.4,0.4000
20250605,7,Electrician,1.1,1,0.1,0.1000
20250605,7,Plumber,3.6,3,0.6,0.2000
20250605,8,Deep Cleaning,0.7,0,0.7,
20250605,8,Electrician,2.4,0,2.4,
20250605,8,Plumber,2.5,2,0.5,0.2500
20250605,9,AC Service,1.0,1,0.0,0.0000
20250605,9,Appliance Repair,1.8,0,1.8,
20250605,9,Carpenter,1.0,1,0.0,0.0000
20250605,9,Painter,2.6,0,2.6,
20250605,9,Pest Control,1.2,0,1.2,
20250605,9,Plumber,2.3,2,0.3,0.1500
20250605,10,Carpenter,2.0,2,0.0,0.0000
20250605,10,Electrician,3.1,3,0.1,0.0333
20250605,10,Painter,1.0,1,0.0,0.0000
20250605,11,Carpenter,1.7,2,0.3,0.1500
20250605,11,Electrician,2.7,2,0.7,0.3500
20250605,11,Painter,1.1,0,1.1,
20250605,11,Pest Control,1.0,1,0.0,0.0000
20250605,11,Plumber,3.7,3,0.7,0.2333
20250605,12,AC Service,1.2,1,0.2,0.2000
20250605,12,Carpenter,0.5,0,0.5,
20250605,12,Plumber,3.3,3,0.3,0.1000
20250605,13,AC Service,1.8,0,1.8,
20250605,13,Appliance Repair,4.1,0,4.1,
20250605,13,Pest Control,1.5,0,1.5,
20250605,13,Plumber,0.7,0,0.7,
20250605,14,Deep Cleaning,1.0,1,0.0,0.0000
20250605,14,Electrician,1.0,1,0.0,0.0000
20250605,14,Plumber,0.8,1,0.2,0.2000
20250605,15,Electrician,1.1,1,0.1,0.1000
20250605,15,Plumber,1.0,1,0.0,0.0000
20250605,16,AC Service,0.9,1,0.1,0.1000
20250605,16,Appliance Repair,1.8,2,0.2,0.1000
20250605,16,Deep Cleaning,0.9,1,0.1,0.1000
20250605,16,Electrician,2.0,2,0.0,0.0000
20250605,16,Plumber,0.5,0,0.5,
20250605,17,Carpenter,1.2,1,0.2,0.2000
20250605,18,Carpenter,2.2,0,2.2,
20250605,18,Deep Cleaning,0.9,1,0.1,0.1000
20250605,18,Plumber,0.8,0,0.8,
20250605,19,Plumber,0.8,1,0.2,0.2000
20250605,20,Electrician,1.4,0,1.4,
20250605,20,Pest Control,0.7,0,0.7,
20250606,1,Appliance Repair,2.3,2,0.3,0.1500
20250606,1,Pest Control,1.0,1,0.0,0.0000
20250606,1,Plumber,2.3,2,0.3,0.1500
20250606,2,Carpenter,1.1,1,0.1,0.1000
20250606,2,Deep Cleaning,1.0,1,0.0,0.0000
20250606,2,Painter,1.6,0,1.6,
20250606,2,Pest Control,2.3,0,2.3,
20250606,2,Plumber,1.7,2,0.3,0.1500
20250606,3,AC Service,1.4,0,1.4,
20250606,3,Carpenter,1.0,1,0.0,0.0000
20250606,3,Deep Cleaning,0.9,1,0.1,0.1000
20250606,3,Plumber,1.1,1,0.1,0.1000
20250606,4,AC Service,1.7,0,1.7,
20250606,4,Carpenter,1.0,1,0.0,0.0000
20250606,4,Pest Control,1.0,1,0.0,0.0000
20250606,4,Plumber,3.0,3,0.0,0.0000
20250606,5,AC Service,1.4,0,1.4,
20250606,5,Carpenter,1.1,1,0.1,0.1000
20250606,5,Deep Cleaning,0.9,0,0.9,
20250606,5,Electrician,0.9,1,0.1,0.1000
20250606,5,Plumber,1.8,0,1.8,
20250606,6,Appliance Repair,1.0,1,0.0,0.0000
20250606,6,Electrician,1.3,0,1.3,
20250606,6,Pest Control,1.0,1,0.0,0.0000
20250606,6,Plumber,1.1,1,0.1,0.1000
20250606,7,AC Service,1.0,1,0.0,0.0000
20250606,7,Appliance Repair,1.2,1,0.2,0.2000
20250606,7,Deep Cleaning,1.6,1,0.6,0.6000
20250606,7,Pest Control,1.1,1,0.1,0.1000
20250606,7,Plumber,1.9,2,0.1,0.0500
20250606,8,AC Service,1.2,1,0.2,0.2000
20250606,8,Deep Cleaning,0.8,1,0.2,0.2000
20250606,8,Pest Control,1.0,1,0.0,0.0000
20250606,9,Carpenter,1.1,0,1.1,
20250606,9,Electrician,1.1,1,0.1,0.1000
20250606,9,Plumber,1.8,2,0.2,0.1000
20250606,10,Deep Cleaning,0.9,1,0.1,0.1000
20250606,10,Electrician,1.1,1,0.1,0.1000
20250606,10,Plumber,3.1,3,0.1,0.0333
20250606,11,Appliance Repair,0.9,1,0.1,0.1000
20250606,11,Deep Cleaning,1.0,1,0.0,0.0000
20250606,11,Painter,0.8,1,0.2,0.2000
20250606,11,Plumber,1.0,1,0.0,0.0000
20250606,12,AC Service,1.0,1,0.0,0.0000
20250606,12,Appliance Repair,0.9,1,0.1,0.1000
20250606,12,Carpenter,1.0,1,0.0,0.0000
20250606,12,Electrician,1.0,1,0.0,0.0000
20250606,12,Plumber,0.5,0,0.5,
20250606,13,AC Service,0.8,0,0.8,
20250606,13,Deep Cleaning,1.1,1,0.1,0.1000
20250606,13,Electrician,1.1,1,0.1,0.1000
20250606,13,Painter,0.6,0,0.6,
20250606,13,Plumber,1.1,1,0.1,0.1000
20250606,14,Electrician,2.8,0,2.8,
20250606,14,Painter,1.1,1,0.1,0.1000
20250606,14,Pest Control,1.2,1,0.2,0.2000
20250606,15,Appliance Repair,1.0,1,0.0,0.0000
20250606,15,Electrician,1.0,1,0.0,0.0000
20250606,15,Pest Control,2.3,0,2.3,
20250606,15,Plumber,1.1,1,0.1,0.1000
20250606,16,Plumber,1.6,2,0.4,0.2000
20250606,17,Carpenter,1.4,0,1.4,
20250606,17,Electrician,1.0,1,0.0,0.0000
20250606,17,Pest Control,1.1,1,0.1,0.1000
20250606,18,Pest Control,0.7,0,0.7,
20250606,19,Appliance Repair,2.2,0,2.2,
20250606,19,Deep Cleaning,1.0,1,0.0,0.0000
20250606,19,Pest Control,4.1,0,4.1,
20250606,19,Plumber,1.0,0,1.0,
20250606,20,Carpenter,1.0,1,0.0,0.0000
20250606,20,Deep Cleaning,1.0,1,0.0,0.0000
20250606,20,Electrician,2.1,2,0.1,0.0500
20250607,1,Carpenter,1.7,0,1.7,
20250607,1,Electrician,1.2,1,0.2,0.2000
20250607,1,Plumber,2.4,2,0.4,0.2000
20250607,2,AC Service,1.0,1,0.0,0.0000
20250607,2,Deep Cleaning,1.8,2,0.2,0.1000
20250607,2,Electrician,3.0,3,0.0,0.0000
20250607,2,Painter,2.2,0,2.2,
20250607,2,Pest Control,1.6,0,1.6,
20250607,2,Plumber,2.9,3,0.1,0.0333
20250607,3,AC Service,2.1,2,0.1,0.0500
20250607,3,Electrician,0.6,0,0.6,
20250607,3,Painter,1.0,0,1.0,
20250607,3,Plumber,3.1,3,0.1,0.0333
20250607,4,AC Service,0.9,1,0.1,0.1000
20250607,4,Carpenter,2.2,2,0.2,0.1000
20250607,4,Electrician,0.8,1,0.2,0.2000
20250607,4,Painter,0.8,0,0.8,
20250607,4,Plumber,1.7,2,0.3,0.1500
20250607,5,Appliance Repair,0.8,1,0.2,0.2000
20250607,5,Carpenter,0.9,1,0.1,0.1000
20250607,5,Deep Cleaning,1.1,1,0.1,0.1000
20250607,5,Electrician,1.0,1,0.0,0.0000
20250607,5,Pest Control,1.1,1,0.1,0.1000
20250607,5,Plumber,1.1,1,0.1,0.1000
20250607,6,AC Service,0.7,1,0.3,0.3000
20250607,6,Appliance Repair,0.9,1,0.1,0.1000
20250607,6,Carpenter,2.3,2,0.3,0.1500
20250607,6,Electrician,0.5,0,0.5,
20250607,6,Plumber,2.2,2,0.2,0.1000
20250607,7,AC Service,1.1,1,0.1,0.1000
20250607,7,Appliance Repair,0.6,0,0.6,
20250607,7,Carpenter,1.1,1,0.1,0.1000
20250607,7,Deep Cleaning,2.3,2,0.3,0.1500
20250607,7,Electrician,1.1,1,0.1,0.1000
20250607,7,Pest Control,1.0,1,0.0,0.0000
20250607,7,Plumber,1.9,3,1.1,0.3667
20250607,8,Appliance Repair,1.0,1,0.0,0.0000
20250607,8,Deep Cleaning,3.1,3,0.1,0.0333
20250607,9,AC Service,3.2,0,3.2,
20250607,9,Appliance Repair,2.1,2,0.1,0.0500
20250607,9,Carpenter,0.9,1,0.1,0.1000
20250607,9,Electrician,1.1,1,0.1,0.1000
20250607,9,Painter,1.0,0,1.0,
20250607,9,Pest Control,0.9,1,0.1,0.1000
20250607,10,AC Service,1.2,0,1.2,
20250607,10,Electrician,1.1,1,0.1,0.1000
20250607,10,Pest Control,0.8,1,0.2,0.2000
20250607,10,Plumber,3.7,4,0.3,0.0750
20250607,11,AC Service,1.8,0,1.8,
20250607,11,Carpenter,0.5,0,0.5,
20250607,11,Deep Cleaning,2.2,0,2.2,
20250607,11,Plumber,0.8,1,0.2,0.2000
20250607,12,Deep Cleaning,1.1,1,0.1,0.1000
20250607,12,Electrician,1.0,1,0.0,0.0000
20250607,12,Plumber,1.8,2,0.2,0.1000
20250607,13,AC Service,0.7,1,0.3,0.3000
20250607,13,Appliance Repair,1.7,0,1.7,
20250607,13,Deep Cleaning,1.2,1,0.2,0.2000
20250607,13,Electrician,0.9,1,0.1,0.1000
20250607,14,AC Service,0.9,1,0.1,0.1000
20250607,14,Carpenter,0.9,0,0.9,
20250607,14,Deep Cleaning,0.9,1,0.1,0.1000
20250607,14,Plumber,1.0,1,0.0,0.0000
20250607,15,Carpenter,1.7,2,0.3,0.1500
20250607,15,Deep Cleaning,1.0,1,0.0,0.0000
20250607,15,Pest Control,0.8,1,0.2,0.2000
20250607,15,Plumber,1.9,2,0.1,0.0500
20250607,16,AC Service,1.0,1,0.0,0.0000
20250607,16,Appliance Repair,1.1,1,0.1,0.1000
20250607,16,Carpenter,1.0,1,0.0,0.0000
20250607,16,Pest Control,1.0,1,0.0,0.0000
20250607,16,Plumber,1.0,1,0.0,0.0000
20250607,17,AC Service,0.5,0,0.5,
20250607,17,Electrician,1.1,1,0.1,0.1000
20250607,18,Appliance Repair,1.1,1,0.1,0.1000
