BookingID,DateKey,BookingTimestamp,CustomerKey,ProKey,ServiceKey,AreaKey,Channel,BookingStatus,QuotedAmountINR,FinalAmountINR,DiscountINR,CommissionPct,PlatformRevenueINR,MaterialCostINR,PaymentMode,TimeToAssignMins,ResponseTimeMins,JobDurationMins,SLAMetFlag,CustomerRating,ReviewSentiment,IsRepeatCustomer,PredictedPriceINR,PredictedETAMins,ActualETAMins,MatchScore,FraudScore,ChurnRiskScore,IsFirstTimeFix,ReopenedWithin7Days
BK0010907,20250717,2025-07-17 19:57:01,6391,306,23,6,WhatsApp,CancelledByPro,3200.00,0.00,350.00,19.0,0.00,0.00,Wallet,14,34,,,,,0,2711,63,,0.767,0.017,0.629,,
BK0010908,20250717,2025-07-17 20:05:42,3913,850,16,14,Web,Completed,1370.00,1130.00,240.00,20.0,226.00,247.01,UPI,3,28,93,1,5,Positive,1,1649,53,68,0.794,0.104,0.413,1,0
BK0010909,20250717,2025-07-17 20:26:49,6392,647,8,15,WhatsApp,CancelledByPro,10210.00,0.00,0.00,12.0,0.00,0.00,Wallet,10,26,,,,,0,8653,48,,0.752,0.125,0.500,,
BK0010910,20250717,2025-07-17 20:43:19,1555,496,20,12,WhatsApp,CancelledByCustomer,780.00,0.00,130.00,20.0,0.00,0.00,UPI,9,45,,,,,1,911,61,,0.949,0.080,0.462,,
BK0010911,20250717,2025-07-17 21:30:45,6393,65,12,10,WhatsApp,Completed,330.00,280.00,50.00,22.0,61.60,47.52,Wallet,13,11,44,1,4,Positive,0,389,50,36,0.696,0.083,0.519,1,0
BK0010912,20250717,2025-07-17 21:31:47,3881,387,26,1,App,Completed,1640.00,1360.00,280.00,22.0,299.20,124.29,UPI,11,21,162,1,5,Positive,1,1580,26,40,0.705,0.033,0.180,1,0
BK0010913,20250717,2025-07-17 21:36:57,2354,185,25,1,Web,Completed,6020.00,6020.00,0.00,22.0,1324.40,938.92,NetBanking,15,20,478,1,,,1,7650,92,87,0.731,0.144,0.053,0,1
BK0010914,20250717,2025-07-17 21:37:53,4457,431,24,4,Web,Completed,2040.00,1680.00,360.00,19.0,319.20,592.39,UPI,3,16,82,1,,,1,2127,61,62,0.753,0.090,0.256,1,0
BK0010915,20250717,2025-07-17 21:54:19,6394,387,25,13,App,Completed,4980.00,4980.00,0.00,22.0,1095.60,814.78,UPI,24,17,230,1,4,Positive,0,4089,66,73,0.824,0.005,0.321,1,0
BK0010916,20250717,2025-07-17 21:56:51,6395,769,15,4,WhatsApp,CancelledByCustomer,1700.00,0.00,0.00,22.0,0.00,0.00,UPI,8,10,,,,,0,1611,31,,0.943,0.943,0.528,,
BK0010917,20250717,2025-07-17 22:57:42,6396,519,18,20,Web,Completed,590.00,590.00,0.00,20.0,118.00,94.32,UPI,29,30,56,1,4,Positive,0,500,63,68,0.762,0.020,0.322,1,0
BK0010918,20250718,2025-07-18 06:14:42,5163,240,12,4,WhatsApp,CancelledByPro,590.00,0.00,0.00,22.0,0.00,0.00,Wallet,8,28,,,,,1,571,58,,0.737,0.034,0.260,,
BK0010919,20250718,2025-07-18 06:58:09,6397,55,10,1,Web,Completed,5450.00,4970.00,480.00,15.0,745.50,2306.61,UPI,10,13,440,1,4,Positive,0,4955,55,55,0.727,0.115,0.227,1,0
BK0010920,20250718,2025-07-18 07:08:10,2836,496,18,1,Web,Completed,720.00,720.00,0.00,20.0,144.00,108.07,UPI,9,31,38,0,4,Positive,1,683,118,121,0.871,0.031,0.413,1,0
BK0010921,20250718,2025-07-18 07:13:44,6398,455,22,2,App,Completed,2340.00,2340.00,0.00,19.0,444.60,637.61,UPI,15,18,186,0,4,Positive,0,2523,98,105,0.656,0.101,0.718,1,0
BK0010922,20250718,2025-07-18 08:02:48,6399,148,16,1,Web,Rescheduled,1290.00,0.00,230.00,20.0,0.00,0.00,Cash,7,16,,,,,0,1389,72,,0.768,0.087,0.169,,
BK0010923,20250718,2025-07-18 08:05:32,6400,204,28,12,WhatsApp,Completed,1500.00,1310.00,190.00,22.0,288.20,205.49,UPI,8,42,137,1,5,Positive,0,1598,58,49,0.686,0.076,0.378,1,0
BK0010924,20250718,2025-07-18 08:06:05,4840,119,29,15,App,Completed,1920.00,1590.00,330.00,21.0,333.90,557.19,UPI,12,38,85,1,,,1,1769,53,51,0.636,0.015,0.223,0,1
BK0010925,20250718,2025-07-18 08:10:38,4192,544,11,9,App,CancelledByCustomer,930.00,0.00,0.00,22.0,0.00,0.00,Card,3,26,,,,,1,1015,71,,0.680,0.052,0.064,,
BK0010926,20250718,2025-07-18 08:12:06,6401,312,25,9,App,Completed,4270.00,4270.00,0.00,22.0,939.40,690.54,Cash,53,19,397,1,5,Positive,0,4119,78,71,0.876,0.002,0.432,1,0
BK0010927,20250718,2025-07-18 08:16:04,3981,794,1,7,App,Completed,650.00,650.00,0.00,18.0,117.00,151.93,UPI,9,45,92,0,4,Positive,1,637,147,168,0.768,0.119,0.377,1,0
BK0010928,20250718,2025-07-18 08:27:44,6402,588,36,9,WhatsApp,NoShow,1510.00,0.00,200.00,20.0,0.00,0.00,Wallet,6,74,,,,,0,1404,60,,0.816,0.009,0.543,,
BK0010929,20250718,2025-07-18 08:43:25,6403,81,4,1,Web,Completed,10930.00,9930.00,1000.00,18.0,1787.40,4165.38,NetBanking,20,21,560,1,5,Positive,0,13246,53,48,0.879,0.012,0.010,1,0
BK0010930,20250718,2025-07-18 09:25:22,2063,407,14,18,Web,CancelledByCustomer,1010.00,0.00,0.00,22.0,0.00,0.00,NetBanking,15,10,,,,,1,888,46,,0.999,0.012,0.451,,
BK0010931,20250718,2025-07-18 09:44:52,5388,728,26,8,Web,Completed,1050.00,1050.00,0.00,22.0,231.00,100.27,Cash,18,31,122,1,,,1,772,46,50,0.801,0.115,0.142,1,0
BK0010932,20250718,2025-07-18 09:45:41,6404,33,27,4,App,Completed,1940.00,1940.00,0.00,22.0,426.80,248.63,Card,22,17,208,1,4,Positive,0,1956,41,56,0.768,0.028,0.334,1,0
BK0010933,20250718,2025-07-18 09:50:36,3546,32,27,1,App,Completed,2340.00,2340.00,0.00,22.0,514.80,284.43,UPI,9,25,126,1,3,Neutral,1,2519,47,33,0.780,0.063,0.413,1,0
BK0010934,20250718,2025-07-18 09:59:07,6405,221,13,19,App,CancelledByCustomer,2750.00,0.00,0.00,22.0,0.00,0.00,UPI,20,67,,,,,0,2851,53,,0.678,0.119,0.423,,
BK0010935,20250718,2025-07-18 10:14:43,6406,10,34,7,App,CancelledByCustomer,1330.00,0.00,0.00,20.0,0.00,0.00,NetBanking,8,25,,,,,0,1438,88,,0.815,0.032,0.414,,
BK0010936,20250718,2025-07-18 10:18:23,6407,493,31,13,Web,NoShow,1410.00,0.00,150.00,21.0,0.00,0.00,Cash,9,22,,,,,0,1360,69,,0.862,0.105,0.613,,
BK0010937,20250718,2025-07-18 10:25:08,6306,544,14,1,Web,Completed,1430.00,1150.00,280.00,22.0,253.00,169.43,UPI,3,13,49,1,4,Positive,1,1339,48,47,0.745,0.090,0.268,1,0
BK0010938,20250718,2025-07-18 10:26:12,6408,221,14,19,Web,Completed,780.00,780.00,0.00,22.0,171.60,95.42,UPI,4,17,90,0,4,Positive,0,805,83,93,0.778,0.137,0.385,1,0
BK0010939,20250718,2025-07-18 10:37:13,5147,647,9,7,Phone,Completed,13760.00,13760.00,0.00,15.0,2064.00,6291.85,Cash,33,17,670,1,,,1,13168,43,49,0.711,0.012,0.490,1,0
BK0010940,20250718,2025-07-18 10:40:33,6409,769,12,9,Web,CancelledByPro,480.00,0.00,60.00,22.0,0.00,0.00,Cash,11,18,,,,,0,486,79,,0.902,0.108,0.385,,
BK0010941,20250718,2025-07-18 10:42:52,6410,277,21,7,App,NoShow,830.00,0.00,90.00,19.0,0.00,0.00,UPI,29,51,,,,,0,755,69,,0.841,0.128,0.190,,
BK0010942,20250718,2025-07-18 10:54:59,6411,108,31,1,App,Completed,1490.00,1320.00,170.00,18.0,237.60,276.63,UPI,12,22,55,1,4,Positive,0,1726,87,87,0.868,0.065,0.339,1,0
BK0010943,20250718,2025-07-18 10:57:20,531,669,11,8,App,Completed,1020.00,1090.00,70.00,22.0,239.80,184.84,NetBanking,3,21,51,0,4,Positive,1,1026,138,149,0.657,0.007,0.240,1,0
BK0010944,20250718,2025-07-18 11:36:57,6146,220,33,7,App,Completed,1520.00,1340.00,180.00,20.0,268.00,439.18,Cash,9,6,85,1,4,Positive,1,1551,64,67,0.780,0.115,0.457,0,1
BK0010945,20250718,2025-07-18 11:41:25,6412,431,22,4,App,Completed,2300.00,2070.00,230.00,19.0,393.30,495.08,UPI,14,11,173,1,5,Positive,0,2138,92,80,0.841,0.102,0.791,1,0
BK0010946,20250718,2025-07-18 12:02:24,5193,377,16,13,App,Completed,1020.00,860.00,160.00,20.0,172.00,218.76,UPI,8,14,60,1,4,Positive,1,1131,46,45,0.559,0.096,0.455,0,0
BK0010947,20250718,2025-07-18 12:42:11,1107,59,18,12,WhatsApp,CancelledByPro,540.00,0.00,0.00,20.0,0.00,0.00,Card,13,15,,,,,1,628,66,,0.798,0.073,0.397,,
BK0010948,20250718,2025-07-18 13:26:46,3381,632,11,6,Phone,Completed,900.00,750.00,150.00,22.0,165.00,161.40,UPI,5,29,47,1,4,Positive,1,814,83,71,0.592,0.084,0.179,1,0
BK0010949,20250718,2025-07-18 13:42:13,3478,184,16,4,Web,Completed,1540.00,1500.00,140.00,20.0,300.00,394.57,UPI,1,39,121,1,,,1,1528,63,37,0.615,0.057,0.375,1,1
BK0010950,20250718,2025-07-18 14:19:33,6413,519,19,6,Phone,Completed,3360.00,3580.00,220.00,20.0,716.00,1092.18,Card,3,11,173,1,,,0,4005,52,62,0.912,0.096,0.452,1,0
BK0010951,20250718,2025-07-18 14:26:24,6414,277,24,8,App,Completed,1260.00,1260.00,0.00,19.0,239.40,463.66,Card,6,37,91,1,,,0,1279,86,87,0.818,0.008,0.526,1,0
BK0010952,20250718,2025-07-18 14:43:27,4111,493,29,15,Web,Completed,2170.00,1750.00,420.00,21.0,367.50,461.78,UPI,12,13,83,0,4,Positive,1,2171,166,159,0.884,0.051,0.548,1,0
BK0010953,20250718,2025-07-18 15:19:36,5873,637,1,9,Web,Completed,790.00,790.00,0.00,18.0,142.20,159.05,UPI,14,13,82,1,4,Positive,1,699,69,67,0.618,0.103,0.443,1,0
BK0010954,20250718,2025-07-18 16:25:59,1625,16,5,2,App,Completed,740.00,760.00,90.00,18.0,136.80,95.55,Cash,13,23,84,0,,,1,739,99,105,0.781,0.070,0.027,1,0
BK0010955,20250718,2025-07-18 16:42:08,6415,16,5,8,Web,Completed,810.00,810.00,0.00,18.0,145.80,106.56,UPI,9,12,88,1,,,0,778,36,55,0.902,0.008,0.343,1,0
BK0010956,20250718,2025-07-18 17:02:55,5798,485,37,3,WhatsApp,Completed,1790.00,1960.00,170.00,20.0,392.00,435.81,UPI,9,8,88,1,4,Positive,1,1711,35,18,0.665,0.032,0.440,1,0
BK0010957,20250718,2025-07-18 17:22:56,6416,622,27,1,Phone,Rescheduled,2300.00,0.00,0.00,22.0,0.00,0.00,Cash,6,33,,,,,0,1876,50,,0.883,0.005,0.349,,
BK0010958,20250718,2025-07-18 17:50:36,6417,539,13,3,App,Completed,4130.00,4130.00,0.00,22.0,908.60,1587.96,Wallet,13,23,217,1,4,Positive,0,4124,54,52,0.794,0.105,0.178,1,0
BK0010959,20250718,2025-07-18 17:56:24,3343,207,26,6,App,CancelledByCustomer,1750.00,0.00,230.00,22.0,0.00,0.00,Wallet,9,12,,,,,1,2098,65,,0.863,0.008,0.264,,
BK0010960,20250718,2025-07-18 18:05:36,5741,252,24,2,App,Completed,1320.00,1120.00,200.00,19.0,212.80,331.62,UPI,10,53,96,1,,,1,1296,59,61,0.813,0.103,0.468,1,0
BK0010961,20250718,2025-07-18 18:06:05,6136,240,12,4,WhatsApp,Completed,700.00,620.00,80.00,22.0,136.40,124.39,UPI,5,12,31,1,,,1,540,56,59,0.868,0.046,0.614,1,0
BK0010962,20250718,2025-07-18 18:08:24,5017,485,34,6,App,NoShow,1080.00,0.00,0.00,20.0,0.00,0.00,UPI,7,24,,,,,1,885,53,,0.730,0.167,0.314,,
BK0010963,20250718,2025-07-18 18:16:59,6418,528,21,15,WhatsApp,Completed,850.00,850.00,0.00,19.0,161.50,79.74,Cash,9,45,51,0,4,Positive,0,908,96,91,0.776,0.120,0.537,1,0
BK0010964,20250718,2025-07-18 18:28:00,5833,16,1,14,WhatsApp,Completed,760.00,640.00,120.00,18.0,115.20,122.34,UPI,8,9,96,1,,,1,716,60,48,0.999,0.064,0.296,1,0
BK0010965,20250718,2025-07-18 18:38:12,6419,53,24,3,App,CancelledByPro,2080.00,0.00,0.00,19.0,0.00,0.00,UPI,5,10,,,,,0,2117,42,,0.974,0.003,0.354,,
BK0010966,20250718,2025-07-18 18:38:32,6420,505,12,4,Web,Completed,600.00,490.00,110.00,22.0,107.80,97.63,NetBanking,3,15,38,1,4,Positive,0,626,70,89,0.787,0.077,0.763,1,0
BK0010967,20250718,2025-07-18 18:38:36,6421,447,16,18,WhatsApp,Completed,770.00,770.00,0.00,20.0,154.00,215.54,Cash,6,46,96,1,5,Positive,0,912,55,71,0.932,0.037,0.411,1,0
BK0010968,20250718,2025-07-18 18:40:58,6278,204,11,3,Phone,Completed,1050.00,1050.00,0.00,22.0,231.00,210.14,UPI,5,13,53,1,,,1,964,62,54,0.805,0.001,0.010,1,0
BK0010969,20250718,2025-07-18 18:54:39,3857,377,20,1,Phone,Completed,1080.00,1080.00,0.00,20.0,216.00,201.13,Cash,5,11,50,1,4,Positive,1,921,15,26,0.542,0.081,0.354,0,0
BK0010970,20250718,2025-07-18 18:55:45,2233,684,26,6,Web,Rescheduled,970.00,0.00,0.00,22.0,0.00,0.00,UPI,9,26,,,,,1,1040,24,,0.797,0.017,0.045,,
BK0010971,20250718,2025-07-18 19:07:32,6422,808,25,4,Web,CancelledByCustomer,6350.00,0.00,1020.00,22.0,0.00,0.00,Cash,7,14,,,,,0,4821,46,,0.781,0.094,0.406,,
BK0010972,20250718,2025-07-18 19:11:24,1570,535,11,4,Web,Completed,820.00,800.00,150.00,22.0,176.00,157.75,UPI,6,12,61,1,5,Positive,1,670,47,61,0.694,0.083,0.522,1,0
BK0010973,20250718,2025-07-18 19:19:15,4452,695,3,6,Web,Completed,990.00,980.00,130.00,18.0,176.40,251.52,Wallet,12,24,108,1,5,Positive,1,1159,82,54,0.731,0.082,0.358,1,0
BK0010974,20250718,2025-07-18 20:27:11,6423,551,11,15,App,CancelledByCustomer,940.00,0.00,90.00,22.0,0.00,0.00,Card,6,6,,,,,0,857,73,,0.692,0.006,0.401,,
BK0010975,20250718,2025-07-18 20:49:33,6424,378,31,1,App,CancelledByCustomer,1580.00,0.00,170.00,21.0,0.00,0.00,UPI,5,23,,,,,0,1414,40,,0.919,0.072,0.485,,
BK0010976,20250718,2025-07-18 21:06:35,6425,148,17,10,Phone,Completed,1240.00,1000.00,240.00,20.0,200.00,325.33,UPI,6,22,108,0,3,Neutral,0,1027,162,183,0.913,0.176,0.302,0,1
BK0010977,20250718,2025-07-18 22:38:54,4569,714,29,18,Phone,Completed,1310.00,1090.00,220.00,21.0,228.90,391.11,Cash,12,30,137,1,5,Positive,1,1062,84,85,0.507,0.110,0.536,0,0
BK0010978,20250718,2025-07-18 23:52:06,4920,29,14,10,App,Completed,1010.00,820.00,190.00,22.0,180.40,86.01,Wallet,8,24,129,1,,,1,1071,74,89,0.549,0.102,0.115,1,0
BK0010979,20250718,2025-07-18 23:56:05,6426,485,35,3,App,Completed,1050.00,1050.00,0.00,17.0,178.50,376.06,UPI,13,36,73,1,5,Positive,0,1178,36,42,0.548,0.072,0.145,1,0
BK0010980,20250719,2025-07-19 00:59:56,6427,769,14,12,App,Completed,1010.00,1010.00,0.00,22.0,222.20,110.47,UPI,11,48,89,0,,,0,1105,105,101,0.880,0.048,0.510,1,0
BK0010981,20250719,2025-07-19 05:59:43,6428,383,29,9,App,Completed,2460.00,2010.00,450.00,21.0,422.10,621.40,Card,15,119,101,0,2,Negative,0,2383,86,92,0.806,0.179,0.291,1,0
BK0010982,20250719,2025-07-19 06:00:56,6374,819,18,5,WhatsApp,Completed,450.00,430.00,20.00,20.0,86.00,73.39,UPI,18,36,82,0,,,1,449,112,138,0.844,0.006,0.494,1,0
BK0010983,20250719,2025-07-19 06:32:20,5320,102,27,12,App,CancelledByCustomer,1990.00,0.00,0.00,22.0,0.00,0.00,Card,20,41,,,,,1,1972,28,,0.855,0.086,0.226,,
BK0010984,20250719,2025-07-19 06:43:59,5794,18,3,3,Web,Completed,920.00,920.00,0.00,18.0,165.60,248.31,UPI,9,41,124,1,4,Positive,1,887,71,75,0.919,0.159,0.312,1,0
BK0010985,20250719,2025-07-19 06:58:10,5130,708,33,11,Web,Rescheduled,1130.00,0.00,0.00,20.0,0.00,0.00,UPI,13,32,,,,,1,991,79,,0.861,0.044,0.425,,
BK0010986,20250719,2025-07-19 07:25:25,5294,204,28,8,App,Completed,1230.00,1230.00,0.00,22.0,270.60,204.50,Cash,26,44,207,0,3,Neutral,1,1095,128,148,0.748,0.058,0.010,1,0
BK0010987,20250719,2025-07-19 07:45:05,3738,850,19,7,App,Completed,3320.00,3320.00,0.00,20.0,664.00,1011.78,Wallet,21,87,195,1,,,1,3557,50,51,0.864,0.123,0.436,1,0
BK0010988,20250719,2025-07-19 07:48:28,6429,272,30,13,App,Completed,7060.00,6540.00,520.00,21.0,1373.40,3159.78,UPI,18,23,208,1,,,0,8230,46,63,0.746,0.101,0.266,1,0
BK0010989,20250719,2025-07-19 07:48:58,6430,769,14,7,App,Completed,1400.00,1400.00,0.00,22.0,308.00,193.76,UPI,5,33,54,1,5,Positive,0,1496,80,62,0.865,0.094,0.508,1,0
BK0010990,20250719,2025-07-19 08:05:43,5925,794,5,5,App,Completed,730.00,650.00,80.00,18.0,117.00,96.84,UPI,82,43,102,0,4,Positive,1,629,257,308,0.734,0.078,0.568,1,0
BK0010991,20250719,2025-07-19 08:24:54,6431,112,18,20,App,Completed,500.00,420.00,80.00,20.0,84.00,58.98,Cash,46,37,50,1,,,0,415,64,56,0.856,0.138,0.272,1,0
BK0010992,20250719,2025-07-19 08:34:56,1090,844,20,11,WhatsApp,Completed,930.00,990.00,70.00,20.0,198.00,211.94,NetBanking,10,39,50,0,,,1,804,105,100,0.565,0.123,0.190,1,0
BK0010993,20250719,2025-07-19 08:44:26,1996,81,3,11,Phone,Rescheduled,800.00,0.00,0.00,18.0,0.00,0.00,UPI,37,83,,,,,1,746,50,,0.905,0.014,0.177,,
BK0010994,20250719,2025-07-19 09:00:00,2788,701,15,17,Web,CancelledByCustomer,2010.00,0.00,0.00,22.0,0.00,0.00,Cash,73,15,,,,,1,1751,246,,0.812,0.014,0.217,,
BK0010995,20250719,2025-07-19 09:01:33,4196,535,11,11,Web,Completed,1080.00,1080.00,0.00,22.0,237.60,228.52,UPI,12,56,72,0,,,1,973,88,97,0.775,0.068,0.473,1,0
BK0010996,20250719,2025-07-19 09:16:03,5725,701,12,4,App,Completed,660.00,600.00,110.00,22.0,132.00,112.93,UPI,14,60,67,0,,,1,770,131,144,0.779,0.056,0.259,0,1
BK0010997,20250719,2025-07-19 09:47:04,4212,124,33,10,App,Completed,1060.00,970.00,90.00,20.0,194.00,372.00,Cash,21,92,72,1,5,Positive,1,1015,51,44,0.911,0.082,0.317,1,0
BK0010998,20250719,2025-07-19 09:48:41,1504,10,37,7,App,Completed,1480.00,1480.00,0.00,20.0,296.00,305.86,UPI,16,30,131,1,5,Positive,1,1186,56,59,0.823,0.011,0.185,1,0
BK0010999,20250719,2025-07-19 09:51:09,6432,490,14,15,Phone,Completed,1210.00,1000.00,210.00,22.0,220.00,122.77,UPI,9,91,80,0,,,0,1219,149,171,0.884,0.068,0.223,1,0
BK0011000,20250719,2025-07-19 09:56:48,6433,246,13,8,App,CancelledByPro,3440.00,0.00,0.00,22.0,0.00,0.00,Card,12,12,,,,,0,3656,78,,0.789,0.128,0.284,,
BK0011001,20250719,2025-07-19 10:04:31,3924,112,18,20,App,Completed,510.00,570.00,60.00,20.0,114.00,79.11,Card,25,85,66,1,4,Positive,1,419,66,63,0.764,0.005,0.660,1,0
BK0011002,20250719,2025-07-19 10:06:20,6434,381,14,14,App,CancelledByCustomer,1240.00,0.00,0.00,22.0,0.00,0.00,UPI,12,32,,,,,0,1092,96,,0.789,0.036,0.255,,
BK0011003,20250719,2025-07-19 10:17:49,6435,803,24,4,App,CancelledByPro,1490.00,0.00,0.00,19.0,0.00,0.00,Card,15,69,,,,,0,1613,99,,0.771,0.063,0.277,,
BK0011004,20250719,2025-07-19 10:17:50,6436,761,26,20,App,CancelledByCustomer,1290.00,0.00,110.00,22.0,0.00,0.00,UPI,36,48,,,,,0,1254,53,,0.681,0.048,0.684,,
BK0011005,20250719,2025-07-19 10:18:51,6437,148,19,15,App,NoShow,3850.00,0.00,300.00,20.0,0.00,0.00,UPI,11,26,,,,,0,3569,174,,0.863,0.003,0.162,,
BK0011006,20250719,2025-07-19 10:24:50,6438,19,30,5,Web,Completed,6920.00,6920.00,0.00,21.0,1453.20,2714.65,Card,23,64,433,0,,,0,5691,137,147,0.735,0.027,0.328,1,0
BK0011007,20250719,2025-07-19 10:34:28,2834,493,29,1,App,Completed,2500.00,2060.00,440.00,21.0,432.60,566.05,Wallet,21,77,170,0,4,Positive,1,2076,111,111,0.766,0.053,0.387,1,0
BK0011008,20250719,2025-07-19 10:36:59,6437,207,27,15,Web,Completed,1460.00,1460.00,0.00,22.0,321.20,225.40,UPI,21,26,163,1,,,1,1673,69,89,0.859,0.084,0.565,1,0
BK0011009,20250719,2025-07-19 10:44:09,4754,148,20,10,Web,CancelledByCustomer,840.00,0.00,100.00,20.0,0.00,0.00,UPI,26,48,,,,,1,831,77,,0.932,0.128,0.258,,
BK0011010,20250719,2025-07-19 10:45:06,1385,195,31,6,App,Completed,1980.00,1670.00,310.00,21.0,350.70,508.28,UPI,11,18,65,1,,,1,2366,72,79,0.786,0.061,0.083,1,0
BK0011011,20250719,2025-07-19 10:48:14,6439,148,16,17,App,Completed,910.00,810.00,100.00,20.0,162.00,195.79,UPI,15,18,70,1,4,Positive,0,907,91,67,0.769,0.033,0.185,1,0
BK0011012,20250719,2025-07-19 10:57:42,6371,576,30,1,Phone,Completed,10000.00,10000.00,0.00,21.0,2100.00,4279.50,Cash,15,189,228,0,3,Neutral,1,10129,89,101,0.814,0.210,0.140,1,0
BK0011013,20250719,2025-07-19 11:02:38,2624,588,33,5,Phone,Completed,1010.00,920.00,150.00,20.0,184.00,375.74,Cash,34,30,70,0,,,1,1197,180,221,0.838,0.011,0.384,1,0
BK0011014,20250719,2025-07-19 11:07:25,3452,850,18,14,App,Completed,740.00,790.00,60.00,20.0,158.00,145.75,Card,24,42,39,1,5,Positive,1,826,67,55,0.728,0.152,0.082,1,0
BK0011015,20250719,2025-07-19 11:23:38,1795,493,31,1,App,CancelledByCustomer,1900.00,0.00,260.00,21.0,0.00,0.00,Card,10,49,,,,,1,1942,66,,0.927,0.133,0.237,,
BK0011016,20250719,2025-07-19 11:28:17,6440,204,27,10,Web,Completed,1470.00,1270.00,200.00,22.0,279.40,168.75,UPI,27,38,229,0,,,0,1376,95,107,0.828,0.112,0.465,1,0
BK0011017,20250719,2025-07-19 11:30:12,840,544,14,2,WhatsApp,Completed,1030.00,1100.00,80.00,22.0,242.00,143.86,Card,19,54,65,1,4,Positive,1,802,61,64,0.761,0.103,0.227,1,0
BK0011018,20250719,2025-07-19 11:34:07,6441,795,16,17,Web,Completed,1050.00,860.00,190.00,20.0,172.00,197.46,UPI,27,107,108,0,2,Negative,0,874,158,171,0.649,0.049,0.464,1,0
BK0011019,20250719,2025-07-19 12:02:41,4860,405,6,9,App,CancelledByCustomer,30780.00,0.00,0.00,15.0,0.00,0.00,Wallet,15,20,,,,,1,30795,64,,0.848,0.045,0.228,,
BK0011020,20250719,2025-07-19 12:13:14,6442,148,16,9,WhatsApp,Completed,1460.00,1460.00,0.00,17.0,248.20,429.56,Card,8,53,76,0,4,Positive,0,1336,96,92,0.892,0.088,0.533,1,0
BK0011021,20250719,2025-07-19 12:15:21,6443,188,25,6,Phone,Completed,6560.00,6570.00,1200.00,22.0,1445.40,1060.67,Cash,43,51,304,1,,,0,6520,44,38,0.833,0.056,0.320,1,0
BK0011022,20250719,2025-07-19 12:19:56,5888,622,28,9,Web,Rescheduled,1730.00,0.00,110.00,22.0,0.00,0.00,UPI,27,18,,,,,1,1604,114,,0.824,0.035,0.430,,
BK0011023,20250719,2025-07-19 12:28:23,4873,134,12,14,App,CancelledByPro,450.00,0.00,30.00,22.0,0.00,0.00,Cash,22,64,,,,,1,419,58,,0.703,0.009,0.117,,
BK0011024,20250719,2025-07-19 12:48:08,4845,644,14,18,WhatsApp,CancelledByPro,960.00,0.00,0.00,22.0,0.00,0.00,UPI,19,45,,,,,1,788,63,,0.736,0.005,0.229,,
BK0011025,20250719,2025-07-19 12:51:53,6444,803,22,7,App,Completed,1680.00,1570.00,110.00,19.0,298.30,340.75,NetBanking,14,82,150,0,,,0,1411,142,155,0.957,0.011,0.414,1,0
BK0011026,20250719,2025-07-19 12:56:45,6445,496,18,2,App,Completed,520.00,520.00,0.00,20.0,104.00,75.87,Cash,44,22,47,1,,,0,574,83,68,0.869,0.041,0.453,1,0
BK0011027,20250719,2025-07-19 13:02:40,2308,313,15,1,WhatsApp,Completed,1940.00,1800.00,140.00,22.0,396.00,168.79,Cash,25,44,108,1,4,Positive,1,2241,57,52,0.728,0.046,0.422,1,0
BK0011028,20250719,2025-07-19 13:08:32,6446,487,21,3,Web,CancelledByCustomer,810.00,0.00,100.00,16.0,0.00,0.00,UPI,9,18,,,,,0,727,97,,0.790,0.039,0.352,,
BK0011029,20250719,2025-07-19 13:23:48,3405,544,15,13,App,Rescheduled,1370.00,0.00,0.00,22.0,0.00,0.00,Cash,30,53,,,,,1,1230,63,,0.730,0.023,0.438,,
BK0011030,20250719,2025-07-19 13:24:42,1884,496,18,2,App,Completed,560.00,550.00,80.00,17.0,93.50,71.47,UPI,8,43,45,0,,,1,526,92,95,0.829,0.023,0.253,1,0
BK0011031,20250719,2025-07-19 13:38:55,6447,313,11,4,App,Completed,1220.00,1220.00,0.00,22.0,268.40,252.84,UPI,9,61,49,0,3,Neutral,0,1429,114,114,0.811,0.023,0.052,1,0
BK0011032,20250719,2025-07-19 13:52:28,6448,622,25,4,Phone,NoShow,5410.00,0.00,0.00,22.0,0.00,0.00,Card,24,49,,,,,0,6416,72,,0.925,0.104,0.345,,
BK0011033,20250719,2025-07-19 13:52:46,6449,701,11,7,App,Rescheduled,1110.00,0.00,0.00,22.0,0.00,0.00,Card,9,32,,,,,0,1255,77,,0.904,0.008,0.304,,
BK0011034,20250719,2025-07-19 14:01:01,1191,112,16,20,App,Completed,740.00,810.00,70.00,20.0,162.00,209.96,Card,19,33,71,1,,,1,772,45,44,0.946,0.178,0.156,1,0
BK0011035,20250719,2025-07-19 14:05:45,4458,544,11,7,App,Completed,1020.00,1020.00,0.00,22.0,224.40,180.38,UPI,10,62,66,1,,,1,1442,76,77,0.868,0.083,0.368,1,0
BK0011036,20250719,2025-07-19 14:29:48,6450,496,16,14,App,Completed,1200.00,1000.00,200.00,20.0,200.00,335.81,Cash,11,90,147,1,,,0,1045,68,68,0.917,0.067,0.431,1,0
BK0011037,20250719,2025-07-19 14:31:18,6451,426,23,1,App,Completed,2820.00,2620.00,200.00,16.0,419.20,945.42,Wallet,20,73,105,0,,,0,2321,95,97,0.838,0.033,0.472,1,0
